ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP3617,Photodynamic therapy induced NF kB survival signaling,8,28,8/447,28/7070,1.7702970297029703,4.519015659955257,2.4175592630549972e-4,0.00841310623543139,8,447,7070,0.2857142857142857,4.519015659955257,4.846827682331779,0.007617432344643466,BIRC3/BIRC5/CXCL2/ICAM1/MMP9/PTGS2/SELE/VCAM1
WP1533,Vitamin B12 metabolism,9,37,9/447,37/7070,2.3393210749646394,3.847270088880827,3.769895573966911e-4,0.011575796997710162,9,447,7070,0.24324324324324326,3.847270088880827,4.510914483876061,0.01048100998582751,ALB/APOA1/CCL2/FGA/FGB/FGG/ICAM1/SERPINA3/TCN2
WP2848,Pluripotent stem cell differentiation pathway,9,37,9/447,37/7070,2.3393210749646394,3.847270088880827,3.769895573966911e-4,0.011575796997710162,9,447,7070,0.24324324324324326,3.847270088880827,4.510914483876061,0.01048100998582751,GDF5/IL11/KIT/PDGFA/SHH/TF/WNT2/WNT3A/WNT7B
WP2431,Spinal cord injury,15,92,15/447,92/7070,5.816690240452616,2.5787861103005545,5.861196280653818e-4,0.016997469213896072,15,447,7070,0.16304347826086957,2.578786110300554,3.959652765484288,0.015389924736921426,AQP1/CCL2/CDK1/CXCL1/CXCL2/E2F1/EGR1/FOS/GAP43/ICAM1/MBP/MMP9/PTGS2/PTPRZ1/VCAN
WP5117,Cohesin complex Cornelia de Lange syndrome,8,32,8/447,32/7070,2.023196605374823,3.9541387024608503,6.539985760382864e-4,0.017857745590655148,8,447,7070,0.25,3.9541387024608503,4.350975273310915,0.0161688400286432,AURKB/CDCA5/CDK1/ESCO2/ESPL1/PLK1/PTTG1/REC8
WP176,Folate metabolism,10,48,10/447,48/7070,3.034794908062235,3.2951155853840417,6.842048119024961e-4,0.017857745590655148,10,447,7070,0.20833333333333334,3.295115585384042,4.144767206335905,0.0161688400286432,ALB/APOA1/CCL2/DHFR/FGA/FGB/FGG/ICAM1/MTHFS/SERPINA3
WP4136,Fibrin complement receptor 3 signaling,8,34,8/447,34/7070,2.1496463932107495,3.7215423081984476,0.0010096034996747874,0.02312478054758086,8,447,7070,0.23529411764705882,3.721542308198447,4.132349143770582,0.02093774241956807,CCL2/CXCL3/FGA/FGB/FGG/IRAK1/RASSF5/TLR3
WP558,Complement and coagulation cascades,9,42,9/447,42/7070,2.6554455445544556,3.3892617449664426,0.0010189079551616088,0.02312478054758086,9,447,7070,0.21428571428571427,3.389261744966443,4.034389949370626,0.02093774241956807,C3/C6/CFH/CFI/CLU/F3/FGB/SERPINA1/SERPINA5
WP3896,Dengue 2 interactions with complement and coagulation cascades,9,43,9/447,43/7070,2.7186704384724187,3.310441704385828,0.0012180297843646874,0.026492147809931952,9,447,7070,0.20930232558139536,3.3104417043858283,3.9477499893817725,0.0239866391745502,C3/C6/CFH/CFI/CLU/F3/FGB/SERPINA1/SERPINA5
WP2064,Neural crest differentiation,13,80,13/447,80/7070,5.057991513437058,2.5701901565995526,0.0013842953429707835,0.02779239111656727,13,447,7070,0.1625,2.5701901565995526,3.6691378703240556,0.02516391129529886,AXIN2/CDH1/CDH6/GBX2/HAND1/ID1/ISL1/MBP/PAX3/TFAP2A/WNT3A/ZIC1/ZIC5
WP4016,DNA IR damage and cellular response via ATR,13,80,13/447,80/7070,5.057991513437058,2.5701901565995526,0.0013842953429707835,0.02779239111656727,13,447,7070,0.1625,2.5701901565995526,3.6691378703240556,0.02516391129529886,CDC25C/CDC45/CDK1/CLSPN/E2F1/EXO1/FANCA/FANCD2/FEN1/FOXM1/H2AX/MCM2/PLK1
WP5095,Overview of proinflammatory and profibrotic mediators,9,44,9/447,44/7070,2.781895332390382,3.2352043929225136,0.0014474168038309152,0.027983391540731026,9,447,7070,0.20454545454545456,3.235204392922514,3.863624245051613,0.025336847755168847,CCL2/CXCL1/CXCL2/CXCL3/CXCL5/CXCL6/IL11/MMP9/SPP1
WP5055,Burn wound healing,11,63,11/447,63/7070,3.983168316831683,2.7616206810837682,0.0017570814086693618,0.03162746535604851,11,447,7070,0.1746031746031746,2.7616206810837682,3.648564187885209,0.02863628139718851,ACTA1/AMBP/CCL2/CXCL1/DCN/ELN/F13A1/FGFR4/ICAM1/MMP9/SCEL
